Order ID,Order Date,Region,Category,Sub-Category,Segment,Quantity,Price,Sales,Profit
ORD-10468,2023-08-08,South,Furniture,Chair,Home Office,1,257.74,257.74,35.65
ORD-10595,2023-08-09,West,Furniture,Bookcase,Consumer,5,311.21,1556.05,175.37
ORD-10775,2023-08-10,West,Office Supplies,Appliances,Corporate,2,332.6,665.2,165.83
ORD-10480,2023-08-10,East,Furniture,Furnishings,Consumer,5,226.12,1130.6,85.74
ORD-10144,2023-08-10,East,Office Supplies,Binders,Home Office,2,169.84,339.68,57.14
ORD-10574,2023-08-11,East,Technology,Computers,Consumer,1,656.35,656.35,-126.61
ORD-10354,2023-08-11,West,Office Supplies,Paper,Corporate,2,356.11,712.22,-76.9
ORD-10963,2023-08-11,Central,Office Supplies,Binders,Consumer,2,215.93,431.86,44.82
ORD-10590,2023-08-11,East,Office Supplies,Paper,Corporate,4,93.62,374.48,89.36
ORD-10490,2023-08-11,East,Office Supplies,Paper,Corporate,2,370.74,741.48,-135.07
ORD-10725,2023-08-12,East,Office Supplies,Paper,Home Office,2,232.88,465.76,88.64
ORD-10211,2023-08-12,West,Technology,Copiers,Consumer,1,23.86,23.86,4.68
ORD-10550,2023-08-12,South,Furniture,Furnishings,Consumer,3,407.17,1221.51,-24.65
ORD-10683,2023-08-12,East,Office Supplies,Paper,Consumer,2,25.54,51.08,-1.17
ORD-10986,2023-08-13,East,Technology,Copiers,Consumer,4,427.67,1710.68,237.02
ORD-10185,2023-08-13,West,Technology,Accessories,Consumer,4,551.61,2206.44,216.74
ORD-10174,2023-08-13,Central,Furniture,Furnishings,Home Office,2,233.66,467.32,161.4
ORD-10212,2023-08-13,Central,Furniture,Table,Consumer,1,490.36,490.36,-36.74
ORD-10938,2023-08-14,Central,Furniture,Chair,Consumer,3,272.71,818.13,204.61
ORD-10789,2023-08-14,Central,Furniture,Table,Consumer,5,457.84,2289.2,-191.28
ORD-10317,2023-08-14,South,Office Supplies,Binders,Consumer,5,42.81,214.05,2.23
ORD-10902,2023-08-15,South,Office Supplies,Paper,Home Office,3,168.12,504.36,21.35
ORD-10669,2023-08-15,Central,Furniture,Bookcase,Consumer,4,246.26,985.04,177.58
ORD-10124,2023-08-15,West,Office Supplies,Pens,Consumer,1,300.26,300.26,30.06
ORD-10286,2023-08-15,West,Furniture,Chair,Consumer,1,152.73,152.73,-10.35
ORD-10542,2023-08-15,South,Technology,Copiers,Consumer,1,629.37,629.37,86.83
ORD-10700,2023-08-16,East,Furniture,Table,Consumer,2,456.84,913.68,123.99
ORD-10925,2023-08-16,Central,Furniture,Chair,Consumer,5,137.96,689.8,49.77
ORD-10961,2023-08-17,South,Office Supplies,Binders,Consumer,4,307.31,1229.24,-67.16
ORD-10438,2023-08-17,East,Technology,Phones,Consumer,4,38.94,155.76,18.51
ORD-10941,2023-08-17,East,Office Supplies,Binders,Consumer,3,249.83,749.49,218.93
ORD-10667,2023-08-17,West,Furniture,Furnishings,Corporate,5,167.28,836.4,3.89
ORD-10782,2023-08-17,East,Office Supplies,Appliances,Home Office,4,59.2,236.8,-20.94
ORD-10311,2023-08-18,Central,Technology,Accessories,Consumer,2,300.59,601.18,187.53
ORD-10604,2023-08-18,West,Office Supplies,Appliances,Home Office,1,102.17,102.17,-19.17
ORD-10172,2023-08-19,West,Technology,Accessories,Consumer,3,85.98,257.94,88.62
ORD-10140,2023-08-19,West,Office Supplies,Pens,Home Office,5,360.21,1801.05,325.7
ORD-10107,2023-08-19,East,Office Supplies,Pens,Home Office,3,159.51,478.53,9.32
ORD-10145,2023-08-19,South,Office Supplies,Paper,Home Office,4,34.77,139.08,15.2
ORD-10910,2023-08-19,West,Technology,Computers,Home Office,3,417.13,1251.39,328.62
ORD-10336,2023-08-21,Central,Office Supplies,Appliances,Consumer,3,27.8,83.4,20.39
ORD-10270,2023-08-21,Central,Office Supplies,Appliances,Home Office,1,57.1,57.1,-6.16
ORD-10673,2023-08-21,East,Furniture,Table,Corporate,2,293.79,587.58,32.5
ORD-10850,2023-08-21,South,Technology,Copiers,Consumer,3,585.48,1756.44,-186.54
ORD-10178,2023-08-21,East,Technology,Accessories,Consumer,2,246.75,493.5,-64.71
ORD-10569,2023-08-21,West,Office Supplies,Paper,Home Office,4,439.99,1759.96,188.48
ORD-10193,2023-08-21,East,Furniture,Table,Consumer,4,398.13,1592.52,-237.05
ORD-10921,2023-08-21,Central,Furniture,Chair,Consumer,1,82.07,82.07,-6.23
ORD-10187,2023-08-22,West,Office Supplies,Appliances,Consumer,1,372.15,372.15,105.99
ORD-10596,2023-08-23,West,Office Supplies,Pens,Consumer,4,366.44,1465.76,167.81
ORD-10819,2023-08-23,South,Office Supplies,Pens,Consumer,2,93.05,186.1,-1.22
ORD-10930,2023-08-24,West,Office Supplies,Appliances,Corporate,4,320.23,1280.92,430.55
ORD-10774,2023-08-24,South,Office Supplies,Binders,Home Office,2,141.21,282.42,5.33
ORD-10027,2023-08-24,East,Technology,Copiers,Consumer,3,485.67,1457.01,36.14
ORD-10454,2023-08-25,Central,Furniture,Chair,Consumer,3,495.93,1487.79,245.95
ORD-10083,2023-08-25,West,Technology,Phones,Corporate,2,165.73,331.46,-60.62
ORD-10146,2023-08-25,South,Furniture,Bookcase,Corporate,2,52.85,105.7,5.04
ORD-10897,2023-08-26,Central,Furniture,Chair,Consumer,2,293.16,586.32,-2.21
ORD-10472,2023-08-26,Central,Office Supplies,Pens,Home Office,1,109.34,109.34,11.6
ORD-10308,2023-08-26,East,Office Supplies,Binders,Consumer,4,433.58,1734.32,107.15
ORD-10599,2023-08-27,Central,Furniture,Furnishings,Consumer,3,180.64,541.92,124.16
ORD-10899,2023-08-27,Central,Furniture,Chair,Home Office,5,414.67,2073.35,689.03
ORD-10864,2023-08-27,East,Furniture,Bookcase,Corporate,2,363.05,726.1,-90.89
ORD-10726,2023-08-27,East,Furniture,Furnishings,Consumer,1,144.5,144.5,-14.25
ORD-10447,2023-08-27,East,Furniture,Furnishings,Consumer,3,237.21,711.63,-37.21
ORD-10231,2023-08-28,Central,Office Supplies,Pens,Home Office,1,421.52,421.52,24.96
ORD-10706,2023-08-28,South,Office Supplies,Paper,Home Office,5,236.94,1184.7,-140.53
ORD-10821,2023-08-28,Central,Office Supplies,Paper,Consumer,5,497.84,2489.2,159.56
ORD-10141,2023-08-29,Central,Furniture,Bookcase,Consumer,2,453.23,906.46,203.9
ORD-10717,2023-08-30,East,Technology,Accessories,Consumer,4,528.06,2112.24,54.71
ORD-10522,2023-08-30,West,Office Supplies,Pens,Corporate,4,84.88,339.52,38.91
ORD-10051,2023-08-30,South,Furniture,Furnishings,Corporate,5,239.74,1198.7,328.59
ORD-10641,2023-08-30,Central,Furniture,Furnishings,Corporate,2,228.84,457.68,94.51
ORD-10155,2023-08-31,South,Technology,Copiers,Home Office,2,105.9,211.8,58.06
ORD-10958,2023-08-31,South,Office Supplies,Pens,Consumer,1,363.84,363.84,-49.92
ORD-10039,2023-09-01,South,Office Supplies,Pens,Consumer,2,302.26,604.52,100.21
ORD-10370,2023-09-03,West,Office Supplies,Pens,Home Office,1,10.68,10.68,0.51
ORD-10485,2023-09-03,East,Technology,Computers,Consumer,5,402.11,2010.55,-83.7
ORD-10220,2023-09-04,East,Office Supplies,Pens,Corporate,2,51.55,103.1,-0.39
ORD-10500,2023-09-04,Central,Office Supplies,Paper,Corporate,4,277.58,1110.32,24.17
ORD-10374,2023-09-04,West,Technology,Accessories,Corporate,4,452.29,1809.16,258.72
ORD-10802,2023-09-04,East,Office Supplies,Paper,Consumer,2,470.55,941.1,304.97
ORD-10461,2023-09-04,South,Office Supplies,Binders,Home Office,1,393.89,393.89,-24.01
ORD-10957,2023-09-04,Central,Technology,Phones,Home Office,1,641.2,641.2,131.8
ORD-10538,2023-09-06,South,Furniture,Furnishings,Corporate,4,243.94,975.76,222.08
ORD-10823,2023-09-06,East,Office Supplies,Binders,Consumer,5,128.92,644.6,165.95
ORD-10798,2023-09-06,Central,Furniture,Furnishings,Home Office,5,24.31,121.55,6.15
ORD-10860,2023-09-06,South,Office Supplies,Paper,Corporate,2,101.52,203.04,-5.6
ORD-10767,2023-09-07,Central,Furniture,Furnishings,Consumer,3,161.29,483.87,68.63
ORD-10483,2023-09-07,South,Office Supplies,Binders,Consumer,2,448.3,896.6,269.02
ORD-10491,2023-09-07,South,Office Supplies,Appliances,Home Office,5,286.15,1430.75,-52.94
ORD-10718,2023-09-08,East,Furniture,Furnishings,Consumer,3,259.67,779.01,211.31
ORD-10776,2023-09-08,East,Office Supplies,Pens,Consumer,5,67.0,335.0,53.78
ORD-10078,2023-09-09,South,Technology,Accessories,Consumer,4,488.32,1953.28,247.91
ORD-10088,2023-09-09,Central,Office Supplies,Paper,Consumer,3,492.25,1476.75,-173.86
ORD-10628,2023-09-09,Central,Technology,Accessories,Corporate,3,630.35,1891.05,319.7
ORD-10666,2023-09-09,East,Furniture,Bookcase,Consumer,2,442.82,885.64,92.72
ORD-10258,2023-09-09,South,Furniture,Bookcase,Consumer,2,61.67,123.34,1.37
ORD-10241,2023-09-09,East,Furniture,Furnishings,Corporate,3,41.75,125.25,-9.46
ORD-10788,2023-09-09,East,Office Supplies,Paper,Corporate,5,292.0,1460.0,-158.3
ORD-10603,2023-09-10,East,Furniture,Bookcase,Corporate,3,35.15,105.45,-19.3
ORD-10026,2023-09-10,West,Office Supplies,Appliances,Home Office,3,81.84,245.52,-24.54
ORD-10878,2023-09-10,Central,Furniture,Bookcase,Corporate,3,305.32,915.96,-99.17
ORD-10521,2023-09-10,East,Office Supplies,Paper,Corporate,2,333.08,666.16,185.76
ORD-10709,2023-09-10,West,Office Supplies,Appliances,Corporate,3,71.18,213.54,67.15
ORD-10347,2023-09-10,South,Office Supplies,Appliances,Consumer,5,364.74,1823.7,411.52
ORD-10285,2023-09-11,South,Office Supplies,Appliances,Home Office,4,404.26,1617.04,100.36
ORD-10265,2023-09-11,South,Office Supplies,Paper,Consumer,4,117.01,468.04,5.3
ORD-10479,2023-09-11,East,Office Supplies,Appliances,Consumer,2,464.67,929.34,-154.28
ORD-10225,2023-09-12,Central,Office Supplies,Paper,Home Office,5,164.89,824.45,287.23
ORD-10130,2023-09-12,West,Office Supplies,Appliances,Consumer,3,465.15,1395.45,129.42
ORD-10779,2023-09-12,East,Office Supplies,Pens,Consumer,5,130.86,654.3,96.23
ORD-10349,2023-09-13,West,Furniture,Table,Consumer,5,211.2,1056.0,92.27
ORD-10711,2023-09-13,South,Office Supplies,Appliances,Corporate,3,106.38,319.14,76.24
ORD-10874,2023-09-14,East,Office Supplies,Binders,Corporate,2,184.0,368.0,8.66
ORD-10127,2023-09-14,West,Office Supplies,Pens,Corporate,3,383.62,1150.86,284.43
ORD-10494,2023-09-14,Central,Office Supplies,Paper,Corporate,3,178.66,535.98,-0.32
ORD-10501,2023-09-15,West,Technology,Phones,Corporate,3,721.98,2165.94,95.87
ORD-10018,2023-09-15,South,Technology,Computers,Consumer,1,653.4,653.4,55.77
ORD-10239,2023-09-16,South,Technology,Copiers,Consumer,1,233.78,233.78,59.89
ORD-10179,2023-09-16,Central,Furniture,Chair,Consumer,4,82.54,330.16,-58.09
ORD-10770,2023-09-16,East,Office Supplies,Appliances,Consumer,4,328.84,1315.36,459.07
ORD-10679,2023-09-16,South,Office Supplies,Appliances,Home Office,4,212.05,848.2,-25.3
ORD-10746,2023-09-16,East,Office Supplies,Appliances,Corporate,4,411.77,1647.08,-203.52
ORD-10759,2023-09-17,East,Office Supplies,Pens,Consumer,2,291.76,583.52,168.61
ORD-10066,2023-09-17,South,Technology,Phones,Consumer,2,608.57,1217.14,195.21
ORD-10106,2023-09-18,West,Technology,Phones,Consumer,4,308.23,1232.92,155.48
ORD-10418,2023-09-19,South,Office Supplies,Binders,Home Office,3,219.42,658.26,148.68
ORD-10815,2023-09-19,East,Technology,Computers,Consumer,4,19.88,79.52,22.3
ORD-10257,2023-09-20,South,Office Supplies,Appliances,Consumer,1,320.02,320.02,-55.0
ORD-10527,2023-09-21,Central,Furniture,Bookcase,Home Office,5,45.6,228.0,-41.22
ORD-10929,2023-09-21,South,Furniture,Furnishings,Consumer,5,282.26,1411.3,17.72
ORD-10314,2023-09-21,East,Furniture,Table,Corporate,5,455.98,2279.9,595.16
ORD-10057,2023-09-21,West,Technology,Accessories,Corporate,1,257.26,257.26,22.48
ORD-10411,2023-09-21,West,Furniture,Table,Consumer,1,372.83,372.83,99.31
ORD-10385,2023-09-21,West,Office Supplies,Binders,Consumer,2,443.06,886.12,9.58
ORD-10571,2023-09-22,Central,Office Supplies,Binders,Home Office,4,392.82,1571.28,-74.81
ORD-10052,2023-09-22,Central,Office Supplies,Binders,Home Office,3,282.54,847.62,54.74
ORD-10728,2023-09-24,East,Technology,Phones,Home Office,1,429.56,429.56,101.2
ORD-10253,2023-09-24,West,Office Supplies,Appliances,Corporate,3,26.97,80.91,-3.82
ORD-10772,2023-09-25,West,Office Supplies,Pens,Consumer,4,491.33,1965.32,592.54
ORD-10113,2023-09-25,Central,Technology,Phones,Consumer,3,343.26,1029.78,322.97
ORD-10198,2023-09-25,South,Office Supplies,Pens,Consumer,1,466.89,466.89,71.63
ORD-10510,2023-09-25,Central,Furniture,Furnishings,Corporate,3,473.64,1420.92,28.58
ORD-10552,2023-09-25,Central,Office Supplies,Appliances,Consumer,5,132.09,660.45,160.0
ORD-10426,2023-09-26,East,Office Supplies,Appliances,Corporate,5,316.87,1584.35,430.89
ORD-10073,2023-09-27,Central,Furniture,Furnishings,Consumer,5,256.2,1281.0,-251.7
ORD-10076,2023-09-28,South,Technology,Phones,Consumer,4,518.26,2073.04,-337.26
ORD-10408,2023-09-28,West,Office Supplies,Paper,Consumer,1,235.2,235.2,66.04
ORD-10002,2023-09-28,West,Office Supplies,Pens,Consumer,1,426.11,426.11,89.6
ORD-10033,2023-09-28,West,Office Supplies,Binders,Corporate,4,416.17,1664.68,-16.89
ORD-10684,2023-09-29,Central,Technology,Copiers,Consumer,2,698.15,1396.3,125.91
ORD-10455,2023-09-29,South,Furniture,Bookcase,Consumer,1,383.75,383.75,121.74
ORD-10811,2023-09-30,East,Furniture,Furnishings,Consumer,4,394.32,1577.28,-104.04
ORD-10367,2023-09-30,West,Office Supplies,Binders,Consumer,1,439.6,439.6,58.48
ORD-10909,2023-09-30,South,Furniture,Bookcase,Consumer,3,330.12,990.36,-90.11
ORD-10560,2023-09-30,Central,Technology,Phones,Home Office,1,725.16,725.16,105.49
ORD-10047,2023-10-01,South,Technology,Phones,Home Office,1,144.96,144.96,14.21
ORD-10900,2023-10-01,Central,Office Supplies,Appliances,Corporate,3,127.09,381.27,20.13
ORD-10434,2023-10-02,West,Office Supplies,Appliances,Consumer,2,174.24,348.48,31.44
ORD-10984,2023-10-02,West,Technology,Accessories,Home Office,5,59.25,296.25,-49.76
ORD-10629,2023-10-02,West,Office Supplies,Paper,Home Office,4,60.73,242.92,5.9
ORD-10944,2023-10-04,Central,Furniture,Bookcase,Corporate,1,405.14,405.14,5.44
ORD-10537,2023-10-04,East,Office Supplies,Binders,Consumer,1,464.79,464.79,-8.09
ORD-10022,2023-10-04,West,Furniture,Chair,Corporate,3,317.97,953.91,-183.91
ORD-10300,2023-10-04,South,Furniture,Bookcase,Home Office,2,203.72,407.44,-45.94
ORD-10318,2023-10-04,East,Furniture,Bookcase,Consumer,5,174.19,870.95,179.82
ORD-10841,2023-10-04,East,Office Supplies,Pens,Consumer,4,489.58,1958.32,148.89
ORD-10459,2023-10-05,Central,Office Supplies,Appliances,Consumer,1,372.09,372.09,-17.24
ORD-10555,2023-10-06,Central,Office Supplies,Pens,Corporate,4,386.9,1547.6,245.36
ORD-10441,2023-10-06,Central,Office Supplies,Binders,Consumer,2,371.58,743.16,-109.84
ORD-10498,2023-10-07,East,Office Supplies,Appliances,Consumer,3,329.92,989.76,330.71
ORD-10338,2023-10-07,East,Furniture,Furnishings,Consumer,3,477.65,1432.95,103.27
ORD-10227,2023-10-07,Central,Furniture,Table,Home Office,5,171.74,858.7,-31.71
ORD-10086,2023-10-07,South,Furniture,Furnishings,Consumer,4,399.29,1597.16,103.56
ORD-10360,2023-10-07,West,Office Supplies,Pens,Consumer,4,394.17,1576.68,321.55
ORD-10353,2023-10-08,South,Office Supplies,Pens,Consumer,4,492.5,1970.0,423.23
ORD-10831,2023-10-08,West,Furniture,Furnishings,Home Office,2,138.08,276.16,96.35
ORD-10859,2023-10-09,South,Technology,Phones,Consumer,4,547.7,2190.8,-299.4
ORD-10936,2023-10-09,South,Office Supplies,Appliances,Consumer,3,383.23,1149.69,-73.24
ORD-10730,2023-10-09,West,Furniture,Table,Consumer,4,275.92,1103.68,319.78
ORD-10610,2023-10-10,South,Office Supplies,Paper,Corporate,5,284.47,1422.35,234.21
ORD-10132,2023-10-10,East,Furniture,Furnishings,Corporate,5,96.37,481.85,-18.12
ORD-10175,2023-10-10,East,Technology,Accessories,Corporate,3,313.51,940.53,96.21
ORD-10735,2023-10-10,South,Office Supplies,Binders,Consumer,4,395.16,1580.64,-295.23
ORD-10315,2023-10-10,West,Technology,Accessories,Corporate,1,680.25,680.25,-36.28
ORD-10321,2023-10-11,East,Furniture,Furnishings,Consumer,1,469.0,469.0,61.82
ORD-10163,2023-10-11,West,Office Supplies,Binders,Consumer,5,443.87,2219.35,105.16
ORD-10572,2023-10-11,South,Furniture,Table,Consumer,2,92.69,185.38,36.55
ORD-10157,2023-10-11,East,Office Supplies,Binders,Consumer,2,255.52,511.04,-36.84
ORD-10467,2023-10-12,West,Office Supplies,Binders,Corporate,5,385.88,1929.4,36.32
ORD-10807,2023-10-12,Central,Office Supplies,Binders,Corporate,4,458.33,1833.32,140.4
ORD-10517,2023-10-12,East,Furniture,Bookcase,Consumer,2,473.64,947.28,217.77
ORD-10559,2023-10-13,West,Technology,Copiers,Home Office,5,400.81,2004.05,406.45
ORD-10716,2023-10-13,Central,Office Supplies,Pens,Consumer,1,202.99,202.99,-34.19
ORD-10168,2023-10-13,South,Office Supplies,Appliances,Corporate,4,327.6,1310.4,322.2
ORD-10794,2023-10-13,West,Furniture,Furnishings,Consumer,5,473.13,2365.65,407.49
ORD-10319,2023-10-13,East,Office Supplies,Appliances,Home Office,3,333.19,999.57,101.57
ORD-10760,2023-10-15,West,Office Supplies,Binders,Home Office,3,227.39,682.17,-25.21
ORD-10362,2023-10-15,South,Office Supplies,Paper,Consumer,1,269.47,269.47,26.25
ORD-10391,2023-10-15,West,Office Supplies,Pens,Corporate,4,108.96,435.84,-19.8
ORD-10105,2023-10-16,South,Technology,Copiers,Consumer,2,183.88,367.76,122.93
ORD-10942,2023-10-16,Central,Office Supplies,Appliances,Home Office,1,430.2,430.2,-65.04
ORD-10299,2023-10-16,Central,Office Supplies,Binders,Consumer,4,155.08,620.32,-25.13
ORD-10722,2023-10-16,West,Furniture,Furnishings,Home Office,5,148.98,744.9,43.33
ORD-10478,2023-10-16,East,Office Supplies,Binders,Home Office,3,425.52,1276.56,-192.83
ORD-10448,2023-10-17,West,Furniture,Chair,Consumer,5,380.85,1904.25,632.72
ORD-10488,2023-10-17,South,Office Supplies,Appliances,Consumer,2,282.49,564.98,179.92
ORD-10626,2023-10-19,South,Technology,Copiers,Corporate,4,151.94,607.76,152.73
ORD-10873,2023-10-19,West,Office Supplies,Appliances,Consumer,5,56.89,284.45,-14.97
ORD-10996,2023-10-20,West,Technology,Computers,Consumer,5,326.37,1631.85,96.1
ORD-10118,2023-10-20,Central,Technology,Accessories,Home Office,2,188.78,377.56,97.03
ORD-10226,2023-10-21,East,Office Supplies,Appliances,Corporate,1,51.05,51.05,-9.39
ORD-10901,2023-10-21,East,Office Supplies,Paper,Corporate,2,216.26,432.52,67.82
ORD-10020,2023-10-21,South,Office Supplies,Paper,Home Office,2,235.52,471.04,30.36
ORD-10790,2023-10-21,East,Technology,Copiers,Consumer,3,487.1,1461.3,-105.09
ORD-10199,2023-10-22,East,Office Supplies,Appliances,Consumer,4,195.0,780.0,89.33
ORD-10080,2023-10-23,West,Office Supplies,Appliances,Corporate,5,427.83,2139.15,192.23
ORD-10255,2023-10-25,South,Office Supplies,Binders,Consumer,5,465.07,2325.35,-253.78
ORD-10369,2023-10-26,Central,Office Supplies,Paper,Home Office,3,393.71,1181.13,154.26
ORD-10913,2023-10-27,East,Technology,Accessories,Consumer,3,710.35,2131.05,425.07
ORD-10979,2023-10-27,East,Office Supplies,Binders,Consumer,2,136.47,272.94,60.59
ORD-10857,2023-10-28,East,Office Supplies,Appliances,Consumer,2,457.77,915.54,65.41
ORD-10624,2023-10-28,West,Technology,Copiers,Consumer,3,603.91,1811.73,620.72
ORD-10093,2023-10-28,Central,Technology,Computers,Corporate,2,617.42,1234.84,-219.0
ORD-10340,2023-10-29,South,Office Supplies,Paper,Consumer,4,196.23,784.92,90.75
ORD-10520,2023-10-29,East,Furniture,Furnishings,Consumer,5,49.51,247.55,-23.2
ORD-10780,2023-10-30,South,Office Supplies,Appliances,Consumer,2,174.49,348.98,35.09
ORD-10661,2023-10-30,West,Office Supplies,Paper,Consumer,3,357.77,1073.31,-100.64
ORD-10713,2023-10-30,West,Office Supplies,Paper,Home Office,2,401.91,803.82,31.34
ORD-10881,2023-10-30,South,Furniture,Table,Consumer,2,30.17,60.34,16.59
ORD-10301,2023-10-31,East,Technology,Accessories,Consumer,4,306.32,1225.28,-175.81
ORD-10273,2023-10-31,East,Furniture,Table,Consumer,2,190.53,381.06,23.13
ORD-10075,2023-10-31,East,Furniture,Table,Corporate,1,481.68,481.68,-5.77
ORD-10323,2023-10-31,South,Office Supplies,Pens,Corporate,4,389.58,1558.32,-135.98
ORD-10264,2023-10-31,East,Office Supplies,Paper,Corporate,5,347.78,1738.9,63.4
ORD-10404,2023-11-01,South,Office Supplies,Paper,Corporate,2,15.96,31.92,10.21
ORD-10674,2023-11-01,Central,Office Supplies,Pens,Consumer,3,60.86,182.58,23.38
ORD-10771,2023-11-02,South,Furniture,Bookcase,Corporate,2,37.31,74.62,18.81
ORD-10377,2023-11-02,East,Furniture,Bookcase,Consumer,3,442.08,1326.24,-117.44
ORD-10791,2023-11-02,South,Office Supplies,Pens,Consumer,2,158.18,316.36,14.67
ORD-10186,2023-11-03,East,Office Supplies,Pens,Home Office,5,51.41,257.05,30.19
ORD-10042,2023-11-03,East,Technology,Accessories,Home Office,3,712.36,2137.08,38.8
ORD-10247,2023-11-04,West,Office Supplies,Appliances,Corporate,5,317.5,1587.5,199.13
ORD-10797,2023-11-04,South,Furniture,Furnishings,Consumer,2,66.68,133.36,0.17
ORD-10424,2023-11-04,South,Office Supplies,Pens,Corporate,4,233.45,933.8,318.26
ORD-10017,2023-11-05,South,Office Supplies,Appliances,Home Office,3,228.17,684.51,-94.27
ORD-10067,2023-11-06,East,Furniture,Furnishings,Consumer,3,363.09,1089.27,79.22
ORD-10293,2023-11-06,West,Furniture,Bookcase,Consumer,4,290.64,1162.56,213.64
ORD-10955,2023-11-07,West,Technology,Accessories,Consumer,2,15.68,31.36,0.91
ORD-10423,2023-11-07,South,Office Supplies,Paper,Consumer,5,348.85,1744.25,-139.03
ORD-10740,2023-11-07,South,Furniture,Furnishings,Consumer,3,174.32,522.96,128.38
ORD-10715,2023-11-08,East,Office Supplies,Paper,Consumer,4,118.02,472.08,-79.24
ORD-10652,2023-11-08,East,Technology,Accessories,Consumer,4,222.06,888.24,6.55
ORD-10893,2023-11-08,South,Furniture,Furnishings,Corporate,4,127.49,509.96,78.98
ORD-10777,2023-11-09,Central,Office Supplies,Appliances,Consumer,5,227.27,1136.35,59.79
ORD-10380,2023-11-09,West,Technology,Phones,Corporate,3,329.44,988.32,-147.32
ORD-10401,2023-11-10,East,Office Supplies,Pens,Consumer,1,109.89,109.89,-3.18
ORD-10024,2023-11-10,West,Office Supplies,Paper,Consumer,3,108.9,326.7,96.03
ORD-10533,2023-11-10,South,Furniture,Bookcase,Consumer,3,482.09,1446.27,-181.8
ORD-10190,2023-11-11,Central,Technology,Copiers,Consumer,1,718.87,718.87,1.7
ORD-10734,2023-11-11,South,Office Supplies,Paper,Corporate,1,314.48,314.48,99.28
ORD-10939,2023-11-11,West,Technology,Accessories,Consumer,2,526.9,1053.8,28.04
ORD-10379,2023-11-12,East,Office Supplies,Paper,Corporate,1,420.7,420.7,-40.51
ORD-10694,2023-11-12,East,Technology,Computers,Consumer,1,578.29,578.29,-95.96
ORD-10049,2023-11-12,Central,Office Supplies,Pens,Corporate,1,472.31,472.31,-84.22
ORD-10646,2023-11-13,East,Furniture,Bookcase,Consumer,1,149.22,149.22,4.41
ORD-10660,2023-11-13,West,Office Supplies,Paper,Corporate,3,122.55,367.65,-12.89
ORD-10845,2023-11-13,East,Technology,Computers,Consumer,4,448.23,1792.92,-233.24
ORD-10322,2023-11-13,East,Furniture,Furnishings,Consumer,2,495.15,990.3,-67.8
ORD-10951,2023-11-14,West,Office Supplies,Paper,Consumer,1,400.25,400.25,-21.24
ORD-10440,2023-11-14,South,Technology,Computers,Consumer,4,370.21,1480.84,31.15
ORD-10183,2023-11-14,Central,Office Supplies,Appliances,Corporate,4,31.66,126.64,-3.04
ORD-10196,2023-11-14,Central,Furniture,Table,Corporate,4,393.52,1574.08,297.85
ORD-10433,2023-11-15,Central,Technology,Accessories,Consumer,2,532.74,1065.48,15.0
ORD-10868,2023-11-15,East,Office Supplies,Paper,Consumer,4,197.81,791.24,-53.34
ORD-10937,2023-11-16,Central,Furniture,Table,Corporate,1,188.78,188.78,14.33
ORD-10994,2023-11-16,East,Furniture,Furnishings,Corporate,1,275.57,275.57,10.97
ORD-10040,2023-11-16,West,Technology,Computers,Home Office,2,320.86,641.72,-3.45
ORD-10619,2023-11-17,East,Technology,Accessories,Consumer,1,53.86,53.86,3.63
ORD-10384,2023-11-17,South,Office Supplies,Appliances,Corporate,3,232.18,696.54,141.4
ORD-10390,2023-11-18,South,Technology,Computers,Consumer,3,452.14,1356.42,-121.26
ORD-10965,2023-11-18,West,Office Supplies,Binders,Consumer,1,57.74,57.74,10.31
ORD-10357,2023-11-19,Central,Office Supplies,Binders,Consumer,3,402.74,1208.22,-160.55
ORD-10511,2023-11-19,South,Office Supplies,Pens,Corporate,1,303.75,303.75,49.43
ORD-10350,2023-11-19,East,Technology,Accessories,Consumer,5,233.18,1165.9,-85.43
ORD-10983,2023-11-20,East,Office Supplies,Appliances,Consumer,3,134.94,404.82,-69.31
ORD-10221,2023-11-20,South,Office Supplies,Appliances,Corporate,2,83.19,166.38,30.41
ORD-10486,2023-11-21,Central,Office Supplies,Appliances,Consumer,1,86.38,86.38,-11.74
ORD-10495,2023-11-21,East,Office Supplies,Binders,Consumer,1,182.38,182.38,55.1
ORD-10228,2023-11-21,West,Furniture,Furnishings,Consumer,3,451.14,1353.42,214.41
ORD-10981,2023-11-22,West,Office Supplies,Pens,Corporate,3,241.14,723.42,187.51
ORD-10847,2023-11-22,West,Technology,Phones,Corporate,2,405.25,810.5,13.62
ORD-10237,2023-11-22,East,Technology,Copiers,Consumer,3,732.77,2198.31,-305.79
ORD-10407,2023-11-22,Central,Office Supplies,Pens,Home Office,5,114.84,574.2,110.85
ORD-10096,2023-11-23,Central,Furniture,Furnishings,Consumer,2,393.0,786.0,50.69
ORD-10622,2023-11-23,East,Office Supplies,Appliances,Consumer,3,156.49,469.47,-77.45
ORD-10153,2023-11-23,Central,Furniture,Table,Corporate,2,434.69,869.38,211.48
ORD-10112,2023-11-24,West,Technology,Copiers,Consumer,4,207.79,831.16,-140.14
ORD-10045,2023-11-25,West,Office Supplies,Paper,Consumer,3,301.15,903.45,47.72
ORD-10810,2023-11-26,Central,Office Supplies,Paper,Consumer,4,73.18,292.72,-49.79
